X,Y,id,left_fm,right_fm,min_offset,strat_offset
589282.9310033617,5644066.876287848,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
589479.1527784117,5643933.128794556,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
589685.9335199998,5643809.940263473,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
589858.3974074635,5643670.91321343,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590000.9441132159,5643607.559158163,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590149.650268143,5643604.03939422,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590222.6834187962,5643602.279496407,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590247.3211232258,5643589.080781516,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590280.758028965,5643479.971020793,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590330.9133754752,5643232.71408724,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590383.7084615696,5642959.939462945,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
590418.0252695209,5642797.154618759,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
