index,X,Y,Z,formation
2547,354384.59989999974,7512961.9001,465.14075,P__TAo_ssqv
2548,354842.5499,7513530.9701,465.14075,P__TAo_ssqv
2549,355049.0801999997,7514281.58,449.0919,P__TAo_ssqv
2550,356179.85989999963,7515511.6601,479.1217,P__TAo_ssqv
2551,356802.61000000034,7516165.5799,473.8701,P__TAo_ssqv
2552,356827.8499999996,7516783.17,473.8701,P__TAo_ssqv
2553,356907.62009999994,7517574.8599,430.03647,P__TAo_ssqv
2554,357339.8300000001,7518292.9301,430.03647,P__TAo_ssqv
2555,357878.86010000017,7518805.27,416.11492999999996,P__TAo_ssqv
2556,326792.36990000034,7561245.04,377.0,P__TAb_st
2557,327289.0299000005,7562435.2201,402.0,P__TAb_st
2558,327512.85989999963,7563365.66,402.0,P__TAb_st
2559,327642.06989999954,7563856.4899,402.0,P__TAb_st
2560,327762.5299000005,7564842.16,392.0,P__TAb_st
2561,328166.11000000034,7565364.4501,392.0,P__TAb_st
2562,328729.1699000001,7565733.56,381.0,P__TAb_st
2563,329124.2199999997,7565707.97,381.0,P__TAb_st
2564,329332.05989999976,7565704.31,381.0,P__TAb_st
2565,329558.79000000004,7565349.4998,387.0,P__TAb_st
2566,329935.1299999999,7564637.92,387.0,P__TAb_st
2567,329923.2599999998,7564378.7799,387.0,P__TAb_st
2568,329745.4199000001,7563325.4001,414.0,P__TAb_st
2569,329886.13989999983,7561141.9701,420.0,P__TAb_st
2570,330413.36010000017,7559394.0,417.0,P__TAb_st
2571,330300.6799999997,7558293.57,400.0,P__TAb_st
2572,330018.86010000017,7558001.3401,399.0,P__TAb_st
2573,329644.06989999954,7558181.89,399.0,P__TAb_st
2574,329113.0900999997,7558809.0901,399.0,P__TAb_st
2575,328806.33000000013,7559154.51,399.0,P__TAb_st
2576,328915.9600999998,7559522.6801,432.0,P__TAb_st
2577,327700.61000000034,7560502.4001,404.0,P__TAb_st
2578,327288.88989999983,7560814.2801,404.0,P__TAb_st
2579,326941.3300999999,7561014.0301,377.0,P__TAb_st
2580,326856.0701000001,7561156.1799,377.0,P__TAb_st
2581,278190.0,7570343.682053488,394.0,A_FOj_xs_b
2582,278190.0,7570343.682111733,394.0,A_FOj_xs_b
2583,278190.0,7571865.716215583,391.0,A_FOj_xs_b
2584,278190.0,7571865.716217217,391.0,A_FOj_xs_b
2585,278190.0,7572137.218679383,391.0,A_FOj_xs_b
2586,278190.0,7572137.218733869,391.0,A_FOj_xs_b
2587,301852.65845118853,7607986.742831906,292.0,A_FOj_xs_b
2588,301861.2284300005,7607892.46677,292.0,A_FOj_xs_b
2589,302350.17890345573,7606114.260371631,293.0,A_FOj_xs_b
2590,302350.1789300005,7606114.260369999,293.0,A_FOj_xs_b
2591,301747.97301708744,7605571.325676735,352.0,A_FOj_xs_b
2592,301692.5049300005,7605600.25617,352.0,A_FOj_xs_b
2593,300739.8397107429,7605183.921008238,352.0,A_FOj_xs_b
2594,300724.56113000045,7605058.72827,352.0,A_FOj_xs_b
2595,297665.909383127,7599483.306291483,340.0,A_FOj_xs_b
2596,297665.9094300005,7599483.30627,340.0,A_FOj_xs_b
2597,297417.36630034057,7597875.643198893,306.0,A_FOj_xs_b
2598,297417.3663300005,7597875.64317,306.0,A_FOj_xs_b
2599,295123.79420008673,7596340.392093292,342.0,A_FOj_xs_b
2600,295123.7942300005,7596340.39207,342.0,A_FOj_xs_b
2601,294350.9413109254,7594502.625485823,343.0,A_FOj_xs_b
2602,294350.9413300005,7594502.625469999,343.0,A_FOj_xs_b
2603,291963.92012366944,7590077.639251472,344.0,A_FOj_xs_b
2604,291904.1096300005,7589902.609370002,344.0,A_FOj_xs_b
2605,289156.529601274,7586457.95989535,344.0,A_FOj_xs_b
2606,289003.4301300005,7586593.0611700015,344.0,A_FOj_xs_b
2607,288807.1397001215,7586948.592699665,344.0,A_FOj_xs_b
2608,288747.57953000045,7587007.729069999,344.0,A_FOj_xs_b
2609,286787.9975259538,7583287.286446594,355.0,A_FOj_xs_b
2610,286714.6536336436,7582863.041291073,355.0,A_FOj_xs_b
2611,286720.8405877341,7582861.399681215,355.0,A_FOj_xs_b
2612,286720.8406300005,7582861.399669999,355.0,A_FOj_xs_b
2613,286899.7308000834,7582154.420199706,324.0,A_FOj_xs_b
2614,286899.7308300005,7582154.42017,324.0,A_FOj_xs_b
2615,287063.1802021435,7581497.530295348,324.0,A_FOj_xs_b
2616,287063.1802300005,7581497.53027,324.0,A_FOj_xs_b
2617,288746.94942933763,7580544.319969415,315.0,A_FOj_xs_b
2618,288746.9494300005,7580544.3199700015,315.0,A_FOj_xs_b
2619,289882.08111196174,7580376.998680217,323.0,A_FOj_xs_b
2620,289882.08113000053,7580376.9986700015,323.0,A_FOj_xs_b
2621,291213.9305192112,7580187.619676688,371.0,A_FOj_xs_b
2622,291213.93053000054,7580187.61967,371.0,A_FOj_xs_b
2623,290279.9293051347,7578193.740092818,352.0,A_FOj_xs_b
2624,290279.9293300005,7578193.740069999,352.0,A_FOj_xs_b
2625,289612.6292002569,7577490.819598247,369.0,A_FOj_xs_b
2626,289612.6292300005,7577490.819569999,369.0,A_FOj_xs_b
2627,288483.79010199517,7577825.350894325,351.0,A_FOj_xs_b
2628,288415.7493300005,7577884.450669999,351.0,A_FOj_xs_b
2629,286413.80001896404,7578181.249978572,330.0,A_FOj_xs_b
2630,286316.0202300005,7578257.2010699995,354.0,A_FOj_xs_b
2631,285748.90889938746,7578218.829599272,354.0,A_FOj_xs_b
2632,285748.9089300005,7578218.82957,354.0,A_FOj_xs_b
2633,284162.1700169534,7578379.3899799585,354.0,A_FOj_xs_b
2634,284051.6491300005,7578463.7602699995,354.0,A_FOj_xs_b
2635,283915.51052824524,7578603.168771076,354.0,A_FOj_xs_b
2636,283681.8504300005,7578746.399970002,354.0,A_FOj_xs_b
2637,283458.8610508146,7577350.946845767,364.0,A_FOj_xs_b
2638,283457.3994301049,7577042.269292061,364.0,A_FOj_xs_b
2639,283480.47950081265,7577036.182677697,364.0,A_FOj_xs_b
2640,283480.47953000054,7577036.18267,364.0,A_FOj_xs_b
2641,282680.421493423,7574295.175192755,355.0,A_FOj_xs_b
2642,282680.4215300005,7574295.175170002,355.0,A_FOj_xs_b
2643,279566.5494173225,7573511.7300627325,383.0,A_FOj_xs_b
2644,406289.8002000004,7626020.3001,250.71552000000003,P__LAm_stq
2645,404818.5999999996,7626270.5699,250.97162000000003,P__LAm_stq
2646,402320.3200000003,7627916.03,248.63062000000002,P__LAm_stq
2647,401624.84989999974,7628632.8999,243.76467999999997,P__LAm_stq
2648,400240.5499,7630945.3701,253.21545,P__LAm_stq
2649,398359.16000000015,7632676.6901,243.14342000000002,P__LAm_stq
2650,396542.36990000034,7634716.8901,240.09541000000002,P__LAm_stq
2651,395792.73000000045,7636804.29,237.11865,P__LAm_stq
2652,395890.7899000002,7637042.0401,237.11865,P__LAm_stq
2653,396010.6601,7636982.7101,237.11865,P__LAm_stq
2654,397900.7999,7635440.1298,241.03386,P__LAm_stq
2655,400467.0601000004,7634067.79,245.27832,P__LAm_stq
2656,402878.56989999954,7632637.3101,239.70721,P__LAm_stq
2657,406538.45000000024,7630661.7199,243.19612,P__LAm_stq
2658,408036.7298999997,7629246.5399,239.82792999999998,P__LAm_stq
2659,408280.9000000004,7628648.9501,246.18117999999998,P__LAm_stq
2660,407965.11010000017,7627408.6599,242.07502999999997,P__LAm_stq
2661,407366.87999999995,7626697.5501,242.07502999999997,P__LAm_stq
2662,406373.1898999997,7626040.0,250.71552000000003,P__LAm_stq
2663,358638.87990909844,7548065.52011254,399.98926,P__TAc_sg
2664,358598.5601200001,7547963.960139999,399.98926,P__TAc_sg
2665,358288.63990173273,7546252.679902309,374.80875,P__TAc_sg
2666,358267.14992000017,7546208.340139999,374.80875,P__TAc_sg
2667,357623.6899182708,7544978.45013429,384.1085,P__TAc_sg
2668,357584.8701200001,7544850.28994,384.1085,P__TAc_sg
2669,357441.6899199203,7543523.480039666,392.74966,P__TAc_sg
2670,357420.51992000017,7543435.03004,392.74966,P__TAc_sg
2671,361506.31001745607,7542566.6499262815,376.03134,P__TAc_sg
2672,417259.83082220994,7466086.568067257,366.0,P__DIt_ss
2673,417244.02511699783,7466173.833946243,366.0,P__DIt_ss
2674,363946.39065206377,7489924.767190263,464.0,P__DIt_ss
2675,359956.44969999976,7489596.7282,516.0,P__DIt_ss
2676,359149.2109000003,7489342.3708,527.0,P__DIt_ss
2677,356177.72080000024,7489698.8651,502.0,P__DIt_ss
2678,354202.1390000005,7489574.9153,502.0,P__DIt_ss
2679,365737.0391019468,7483659.213797528,451.92007,P__DIt_ss
2680,365693.0036000004,7486838.1372,465.0,P__DIt_ss
2681,365171.1851000004,7488697.0265,468.0,P__DIt_ss
2682,364616.7093000002,7489707.459,454.0,P__DIt_ss
2683,418038.3900129951,7473192.61992139,364.0,P__DIt_ss
2684,417944.60002000007,7472943.459939999,364.0,P__DIt_ss
2685,412798.78994534357,7474882.469907653,367.0,P__DIt_ss
2686,353187.88901920046,7497896.383282257,483.0,P__DIt_ss
2687,354034.56510000024,7498192.4659,480.0,P__DIt_ss
2688,355299.0166999996,7498734.857000001,493.0,P__DIt_ss
2689,356194.27950000024,7499517.2747,493.0,P__DIt_ss
2690,357331.2854000004,7499964.1714,521.0,P__DIt_ss
2691,357508.56989999954,7501361.44,521.0,P__DIt_ss
2692,357496.62990000006,7502636.3197,494.0,P__DIt_ss
2693,357504.26999999955,7503740.93,489.0,P__DIt_ss
2694,357625.12000000005,7504951.7302,470.0,P__DIt_ss
2695,357661.7900000001,7505585.4999,470.0,P__DIt_ss
2696,357835.45000000024,7506463.6297,468.0,P__DIt_ss
2697,358730.95000000024,7508225.96,453.0,P__DIt_ss
2698,359212.12009999994,7509173.0101,453.0,P__DIt_ss
2699,359922.95000000024,7510251.5899,453.0301,P__DIt_ss
2700,360419.48010000034,7511328.9001,452.10132000000004,P__DIt_ss
2701,360854.339649981,7512474.005315026,451.85663,P__DIt_ss
2702,360879.0333464604,7512539.030633243,451.85663,P__DIt_ss
2703,361373.43010000046,7514293.99,439.12487999999996,P__DIt_ss
2704,361797.55989999976,7515294.4001,439.12487999999996,P__DIt_ss
2705,362596.96839999966,7515112.7666,439.12487999999996,P__DIt_ss
2706,365332.61990000034,7513650.96,429.0149,P__DIt_ss
2707,416171.09023589024,7462962.684064978,357.0,P__DIt_ss
2708,414542.7099000001,7464741.2199,369.0,P__DIt_ss
2709,413219.9400000004,7465950.0,383.0,P__DIt_ss
2710,412696.71755478095,7466200.727532539,382.0,P__DIt_ss
2711,412174.26431084593,7468317.667041698,373.0,P__DIt_ss
2712,411475.4402999999,7467683.93,373.0,P__DIt_ss
2713,409734.88989999983,7466769.98,393.0,P__DIt_ss
2714,409399.18927603314,7466665.236514337,393.0,P__DIt_ss
2715,409760.51899084134,7466282.633496378,393.0,P__DIt_ss
2716,408453.3366,7466068.0336,393.0,P__DIt_ss
2717,406085.07959999976,7466237.8878,390.0,P__DIt_ss
2718,402798.9900000002,7467735.2,414.0,P__DIt_ss
2719,401192.8499999996,7469646.9999,416.0,P__DIt_ss
2720,399704.7898000004,7470628.3,435.0,P__DIt_ss
2721,399860.5299000004,7469594.92,422.0,P__DIt_ss
2722,400000.7799000004,7469309.68,422.0,P__DIt_ss
2723,365965.30989999976,7513377.6901,429.0149,P__DIt_ss
2724,365714.2399000004,7508016.8902,444.0,P__DIt_ss
2725,365763.62999999995,7506488.33,444.0,P__DIt_ss
2726,366122.99990000017,7504816.0301,443.0,P__DIt_ss
2727,366329.91000000015,7504024.24,446.0,P__DIt_ss
2728,367087.8998999996,7502995.8199,443.0,P__DIt_ss
2729,367801.79,7502230.75,446.0,P__DIt_ss
2730,368072.6201,7501608.18,446.0,P__DIt_ss
2731,368472.3998999996,7500764.7,441.0,P__DIt_ss
2732,369182.3399999999,7499863.03,431.9975,P__DIt_ss
2733,370019.45000000024,7499184.9501,431.9975,P__DIt_ss
2734,370986.95000000024,7498662.0801,428.97202000000004,P__DIt_ss
2735,372888.51989999966,7497965.5801,433.85357999999997,P__DIt_ss
2736,374767.2799000004,7497383.99,422.10138,P__DIt_ss
2737,375794.9501,7496903.24,432.11343,P__DIt_ss
2738,377450.24010000005,7495965.1899,424.2198,P__DIt_ss
2739,378520.20000000024,7494906.8102,423.1319,P__DIt_ss
2740,379154.45000000024,7494179.3001,426.88805999999994,P__DIt_ss
2741,379791.61990000034,7493484.4803,426.22083,P__DIt_ss
2742,379876.48010000034,7493377.73,426.22083,P__DIt_ss
2743,400125.79,7469083.4701,422.0,P__DIt_ss
2744,398368.17989999993,7470388.5402,429.0,P__DIt_ss
2745,396734.5601000004,7471755.64,435.0,P__DIt_ss
2746,394931.39010000037,7472194.1301,437.0,P__DIt_ss
2747,393291.5,7472437.36,432.0,P__DIt_ss
2748,392678.6201,7473673.16,455.0,P__DIt_ss
2749,391667.2599999998,7475758.4099,463.0,P__DIt_ss
2750,391134.3173472909,7476473.733704572,457.0,P__DIt_ss
2751,389960.85097211844,7475933.360943145,459.0,P__DIt_ss
2752,389647.04,7475902.17,459.0,P__DIt_ss
2753,388176.86000000034,7476190.93,457.0,P__DIt_ss
2754,386823.14020000026,7477033.85,447.0,P__DIt_ss
2755,385549.36990000034,7477672.5299,428.0,P__DIt_ss
2756,385400.3399999999,7477876.69,428.0,P__DIt_ss
2757,384266.4199999999,7479039.6998,422.0,P__DIt_ss
2758,383440.8300000001,7480165.7401,427.0,P__DIt_ss
2759,383041.1699000001,7481216.5,433.99994000000004,P__DIt_ss
2760,382658.6898999997,7481900.44,433.99994000000004,P__DIt_ss
2761,381810.1699000001,7482974.8699,478.0517,P__DIt_ss
2762,380730.48000000045,7483825.94,432.97635,P__DIt_ss
2763,379808.8499999996,7484455.6999,449.01,P__DIt_ss
2764,379418.2699999996,7484993.42,449.01,P__DIt_ss
2765,379254.7200999996,7485628.3101,449.01,P__DIt_ss
2766,378718.25030000036,7485964.9201,463.11737,P__DIt_ss
2767,378356.61000000034,7486201.8802,461.83957000000004,P__DIt_ss
2768,405429.1999000004,7463878.9999,377.0,P___bo_sepg
2769,403295.0201000003,7465842.9102,400.0,P___bo_sepg
2770,402797.37999999995,7466251.8499,400.0,P___bo_sepg
2771,400831.2900999999,7468166.88,428.0,P___bo_sepg
2772,437728.0558000002,7617379.1975,266.93686,P__LAm_stq
2773,436763.8300000001,7618473.6701,266.93686,P__LAm_stq
2774,435728.0100999996,7619797.2099,270.87415,P__LAm_stq
2775,434858.3300000001,7621610.59,272.08026,P__LAm_stq
2776,434254.8798000002,7623581.6499,283.11612,P__LAm_stq
2777,433684.75,7624758.9099,283.11612,P__LAm_stq
2778,433141.0700000003,7627241.5399,288.1455,P__LAm_stq
2779,432114.76979999995,7628383.2101,303.06735,P__LAm_stq
2780,431260.55989999976,7628602.7,299.7972,P__LAm_stq
2781,430597.1898999997,7628449.85,299.7972,P__LAm_stq
2782,430490.5599999996,7628370.7501,299.7972,P__LAm_stq
2783,430155.3898,7627793.8101,291.04974,P__LAm_stq
2784,429650.53000000026,7626918.9799,282.96375,P__LAm_stq
2785,429653.8998999996,7625280.24,275.74716,P__LAm_stq
2786,430808.74010000005,7623705.59,277.04602,P__LAm_stq
2787,432323.29999999976,7622026.9,274.97186,P__LAm_stq
2788,433481.00019999966,7620225.5801,270.95224,P__LAm_stq
2789,434673.23000000045,7618997.04,270.95224,P__LAm_stq
2790,436645.46,7617026.7401,264.14328,P__LAm_stq
2791,437640.3499999996,7616351.1501,264.14328,P__LAm_stq
2792,437450.9699999997,7615974.2998,264.14328,P__LAm_stq
2793,435442.1898999997,7616662.9201,261.04175,P__LAm_stq
2794,434005.98000000045,7617714.8,263.0043,P__LAm_stq
2795,431081.87990000006,7620909.11,263.08865,P__LAm_stq
2796,430002.76979999995,7622288.7001,267.25293,P__LAm_stq
2797,427900.26989999966,7625545.34,274.24146,P__LAm_stq
2798,426592.96,7628126.6302,298.1728,P__LAm_stq
2799,426525.87000000005,7628860.5901,298.1728,P__LAm_stq
2800,551945.3677000003,7446359.5046,344.25046000000003,CP__pa_sepg
2801,552363.4054905125,7446039.248388058,348.9295,CP__pa_sepg
2802,552414.5161524968,7446000.092820383,348.9295,CP__pa_sepg
2803,556335.7216999996,7444653.1345,359.81403,CP__pa_sepg
2804,556566.3036061364,7444725.090550066,359.81403,CP__pa_sepg
2805,556605.8097547565,7444737.418951958,359.81403,CP__pa_sepg
2806,560978.6435000002,7445861.5527,350.1522,CP__pa_sepg
2807,564635.5384999998,7445301.5143,360.1423,CP__pa_sepg
2808,494331.59829999966,7574787.259,260.0391,P_LI_s
2809,495913.8202999998,7574037.7641,265.8186,P_LI_s
2810,497055.0926999999,7571673.9354,247.09009,P_LI_s
2811,497554.6069999998,7568871.4243,246.84396,P_LI_s
2812,496768.0406999998,7568823.8276,246.10127000000003,P_LI_s
2813,496043.2467,7569036.6007,246.10127000000003,P_LI_s
2814,495385.2745000003,7569510.9206,252.07156,P_LI_s
2815,494927.96549999993,7570150.3089,252.07156,P_LI_s
2816,494764.9409999997,7570990.9602,256.92444,P_LI_s
2817,494789.3841000004,7571251.4984,256.92444,P_LI_s
2818,494668.0870000003,7572153.6498,254.9247,P_LI_s
2819,493969.98379999964,7573310.7606,255.98112000000003,P_LI_s
2820,492803.97850000026,7574461.4113,262.9422,P_LI_s
2821,491939.4020999996,7574977.1796,258.94458,P_LI_s
2822,491663.50019999966,7575318.8972,258.94458,P_LI_s
2823,491652.47420000006,7575770.6251,258.94458,P_LI_s
2824,491991.0065000001,7576069.5963,258.94458,P_LI_s
2825,492947.09700000007,7575292.1272,262.87888,P_LI_s
2826,494057.7728000004,7574819.7668,262.9422,P_LI_s
2827,500222.651542019,7563571.718726543,247.98924,P__no_sf
2828,496099.30200000026,7566129.9814,243.94006000000002,P__no_sf
2829,494096.47850000026,7567779.6934,243.99136000000001,P__no_sf
2830,492487.66019999975,7569730.8396,237.0,P__no_sf
2831,490226.1069,7573103.8097,245.15353,P__no_sf
2832,487489.25850000046,7576044.9799,255.85674,P__no_sf
2833,484798.09439999977,7578007.1719,256.16986,P__no_sf
2834,482987.51609999966,7579412.3325,252.77783,P__no_sf
2835,481675.3932999997,7581013.0134,265.78864,P__no_sf
2836,480839.9983999999,7582547.3912,262.00726000000003,P__no_sf
2837,480432.0543999998,7583225.0597,268.76047,P__no_sf
2838,477779.8898999998,7587139.3351,278.9001,P__no_sf
2839,474399.2008999996,7591200.6596,274.92426,P__no_sf
2840,473073.9764,7592397.3546,277.861,P__no_sf
2841,472476.8419000004,7593608.2273,277.861,P__no_sf
2842,472622.2472000001,7594750.8845,282.97463999999997,P__no_sf
2843,473323.23039999977,7595649.1599,286.0,P__no_sf
2844,474271.9198000002,7596340.7572,297.00076,P__no_sf
2845,476605.15270000044,7598535.841,325.1029,P__no_sf
2846,480979.42989999993,7604649.3396,301.67017000000004,P__no_sf
2847,491350.19249999995,7597211.5829,301.17786,P_LI_s
2848,490700.53679999994,7596696.1392,288.9619,P_LI_s
2849,490087.63040000026,7595702.7094,288.9619,P_LI_s
2850,489309.13530000026,7593248.0973,309.10443,P_LI_s
2851,489080.3991,7590852.7228,304.84103,P_LI_s
2852,488658.32120000006,7589318.44,299.17453,P_LI_s
2853,487963.23919999966,7588245.8901,289.95044,P_LI_s
2854,486975.0769999996,7587454.0376,314.7943,P_LI_s
2855,485862.8306,7586974.786,294.08527000000004,P_LI_s
2856,484795.8466999997,7586799.1801,292.0188,P_LI_s
2857,483711.0210999996,7587251.8645,292.0188,P_LI_s
2858,482328.7176999999,7589085.2945,294.9496,P_LI_s
2859,480721.15270000044,7590547.4757,319.81052,P_LI_s
2860,478797.1355999997,7591761.2698,287.12102999999996,P_LI_s
2861,478370.71559999976,7592051.1874,286.19846,P_LI_s
2862,477185.33910000045,7593059.6389,308.10226,P_LI_s
2863,476466.37590000033,7593980.0899,301.7907,P_LI_s
2864,476512.6968999999,7594828.5128,301.7907,P_LI_s
2865,476959.6183000002,7595416.8526,305.15204,P_LI_s
2866,477755.9793999996,7595635.8835,311.7153,P_LI_s
2867,479269.53610000026,7596927.6743,318.70068,P_LI_s
2868,480640.3400999997,7598490.3816,318.8131,P_LI_s
2869,481934.1955000004,7600528.9187,319.96405,P_LI_s
2870,482551.2786999997,7601989.8134,318.72086,P_LI_s
2871,483163.2407,7603026.0014,318.72086,P_LI_s
2872,483974.57639999967,7603733.8129,312.9991,P_LI_s
2873,485246.7917,7604096.9347,319.95867999999996,P_LI_s
2874,486627.7270999998,7604583.0933,305.7677,P_LI_s
2875,487650.5596000002,7605207.6603,305.97943,P_LI_s
2876,411254.3558,7557975.301,337.0,P__THb_shh
2877,412840.68010000046,7556627.74,333.0,P__THb_shh
2878,414457.87000000005,7555839.41,326.0,P__THb_shh
2879,417489.4000000004,7552730.0001,328.0,P__THb_shh
2880,419483.74990000017,7550889.15,323.0,P__THb_shh
2881,424128.3399,7547448.84,317.0,P__THb_shh
2882,425572.67989999993,7546981.08,315.0,P__THb_shh
2883,426887.7100999998,7546307.24,322.0,P__THb_shh
2884,428693.8998999996,7545407.5401,309.0,P__THb_shh
2885,430062.61990000034,7545105.04,318.0,P__THb_shh
2886,430705.0301999999,7544927.2401,307.0,P__THb_shh
2887,431458.5301000001,7544228.2201,307.0,P__THb_shh
2888,431787.66000000015,7544105.1502,305.0,P__THb_shh
2889,432422.70000000024,7544459.33,305.0,P__THb_shh
2890,432978.7899000002,7544677.3701,305.0,P__THb_shh
2891,433203.45000000024,7545105.5701,305.0,P__THb_shh
2892,433564.6999000004,7545035.35,302.0,P__THb_shh
2893,435070.64010000037,7543649.97,304.0,P__THb_shh
2894,435739.5201000003,7543540.72,306.0,P__THb_shh
2895,435893.2099000001,7543810.98,304.0,P__THb_shh
2896,435377.51989999966,7544849.7699,304.0,P__THb_shh
2897,434465.29999999976,7546342.8,301.0,P__THb_shh
2898,433676.0799000001,7547708.69,298.0,P__THb_shh
2899,432336.60989999963,7549687.7202,301.0,P__THb_shh
2900,431308.37000000005,7550977.7301,303.0,P__THb_shh
2901,430953.50980000006,7552487.2201,303.0,P__THb_shh
2902,431280.7400000002,7553172.5799,297.0,P__THb_shh
2903,431884.0800999999,7553268.6,303.0,P__THb_shh
2904,432509.30989999976,7553001.34,305.0,P__THb_shh
2905,434710.8099999996,7551279.25,300.0,P__THb_shh
2906,436614.9499000004,7550707.17,297.0,P__THb_shh
2907,444433.7099000001,7548233.6,287.0,P__THb_shh
2908,447184.28000000026,7547546.2499,284.0,P__THb_shh
2909,450612.8399999999,7547461.68,273.88205,P__THb_shh
2910,455019.81989999954,7546186.4402,284.9632,P__THb_shh
2911,459830.86000000034,7545602.3299,273.85782,P__THb_shh
2912,462966.4199999999,7545059.4499,272.75876,P__THb_shh
2913,466549.5199999996,7543612.61,266.2823,P__THb_shh
2914,468920.06969999993,7542295.42,270.53976,P__THb_shh
2915,469030.7801000001,7542379.95,270.53976,P__THb_shh
2916,468478.34989999974,7543481.1301,270.53976,P__THb_shh
2917,467760.5999999996,7544614.2899,267.2389,P__THb_shh
2918,467895.6701999996,7545473.38,264.23697000000004,P__THb_shh
2919,468413.12000000005,7545935.5101,264.23697000000004,P__THb_shh
2920,470203.4199999999,7546296.69,260.58727999999996,P__THb_shh
2921,474165.4599000001,7545195.86,256.96143,P__THb_shh
2922,477181.71,7544681.88,252.0,P__THb_shh
2923,478377.7399000004,7545067.84,252.0,P__THb_shh
2924,478501.25,7545442.7599,262.95444,P__THb_shh
2925,478244.2198999999,7546125.1701,262.95444,P__THb_shh
2926,478369.38999999966,7546452.7199,262.95444,P__THb_shh
2927,480189.62000000005,7546562.36,255.15888999999999,P__THb_shh
2928,482811.6101000002,7547616.6001,251.14925,P__THb_shh
2929,486211.96,7548831.3499,251.87376,P__THb_shh
2930,490767.3501000004,7550569.6301,246.76299,P__THb_shh
2931,498449.9813000001,7552243.6002,240.96417000000002,P__THb_shh
2932,501394.5269,7552480.6542,237.0,P__THb_shh
2933,546416.6913000001,7420029.8302,349.6948,K__ca_sp
2934,536235.3666000003,7425235.628,360.5605,K__ca_sp
2935,533429.4034000002,7427493.9907,380.10004,K__ca_sp
2936,533771.2088,7429440.6892,381.73752,K__ca_sp
2937,534405.7653999999,7429991.6193,375.78796,K__ca_sp
2938,536203.6366,7430165.5821,382.29938,K__ca_sp
2939,537464.3657999998,7430304.1573,385.8088,K__ca_sp
2940,538179.3781000003,7430265.8064,377.07114,K__ca_sp
2941,538571.6056000004,7430814.998,377.07114,K__ca_sp
2942,538624.2788000004,7431005.2741,377.07114,K__ca_sp
2943,539167.7133999998,7431458.8501,370.11838,K__ca_sp
2944,541201.1645999998,7431268.473999999,345.06198,K__ca_sp
2945,544593.1952999998,7431056.0918,347.08594,K__ca_sp
2946,546375.5255000005,7430752.8381,345.9692,K__ca_sp
2947,546706.0516999997,7430773.9454,345.9692,K__ca_sp
2948,558476.7493000003,7426076.9832,333.71157999999997,K__ca_sp
2949,561240.6403999999,7425904.1892,345.33398,K__ca_sp
2950,565821.9050000003,7425717.3893,357.94226000000003,K__ca_sp
2951,574696.5771000003,7421036.4672,377.9053,K__ca_sp
2952,282826.241746042,7513800.185066853,438.0,P__MN_s
2953,282351.04178,7513505.565470002,438.0,P__MN_s
2954,280792.2013809919,7509592.5367733985,454.0,P__MN_s
2955,290458.60272445646,7464768.189225904,504.74933,A_FOt_xb_k
2956,289731.21659999987,7464913.7095,504.74933,A_FOt_xb_k
2957,287883.89549999963,7464631.2005,517.7992,A_FOt_xb_k
2958,365965.30989999976,7513377.6901,429.0149,P__TAn_kt
2959,369422.2900999999,7511752.0001,425.0601,P__TAn_kt
2960,370739.36990000034,7511055.1599,417.01907,P__TAn_kt
2961,370917.0,7510637.5499,416.0119,P__TAn_kt
2962,370808.01989999966,7509344.3801,416.0119,P__TAn_kt
2963,370903.9699999997,7507906.71,425.00237999999996,P__TAn_kt
2964,371200.57010000007,7505662.31,443.01232999999996,P__TAn_kt
2965,371500.4700999996,7504677.4201,443.01232999999996,P__TAn_kt
2966,371517.95000000024,7503138.55,427.01724,P__TAn_kt
2967,372391.61990000034,7502674.13,426.95407,P__TAn_kt
2968,373460.54,7501912.9702,426.95407,P__TAn_kt
2969,375079.4900000002,7500148.03,432.84875,P__TAn_kt
2970,375854.21,7499334.89,431.06494000000004,P__TAn_kt
2971,376841.84989999974,7498292.2,432.11343,P__TAn_kt
2972,378429.9400000004,7496586.5699,424.2198,P__TAn_kt
2973,379020.5599999996,7495600.0899,419.8799,P__TAn_kt
2974,380336.74010000005,7494461.3901,414.18527,P__TAn_kt
2975,380600.90010000026,7494161.1501,414.18527,P__TAn_kt
2976,354902.01882049814,7485657.45738758,486.02438,P__DIw_ss
2977,350198.66779999994,7480035.2999,461.1422,P__DIw_ss
2978,343747.6479000002,7480718.3717,486.25485,P__DIw_ss
2979,339766.6797000002,7483063.8851,475.03027000000003,P__DIw_ss
2980,338810.01700000005,7484081.8706,456.98105,P__DIw_ss
2981,338131.0987,7484699.3794,451.18393,P__DIw_ss
2982,339087.7394000003,7493432.8712,434.88766,P__DIw_ss
2983,340383.8844999997,7498092.8813,437.73245,P__DIw_ss
2984,341666.68258179154,7499606.059138128,441.0162,P__DIw_ss
2985,343284.7341,7502320.3982,437.15607,P__DIw_ss
2986,345167.18680000026,7505499.4005,467.13912999999997,P__DIw_ss
2987,287099.3761,7419845.1048,559.2138,P__SUc_sg
2988,286044.8941000001,7421701.9468,546.0391,P__SUc_sg
2989,284861.7231999999,7422107.4463,545.2083,P__SUc_sg
2990,280940.4556,7423290.4437,527.8442,P__SUc_sg
2991,316332.7590535081,7444425.9941389235,531.9887,P__SUc_sg
