GROUP_,id,x,y,z,code
Rocklea Inlier metagranitic unit,16193,544928.91978142,7473752.5882781,446.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544895.86076884,7473492.57888591,446.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524814.0913751485,7473446.765934078,404.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524547.82992723,7473933.38973916,404.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524314.66015873,7474380.39137854,404.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524113.28929708,7474826.900108,404.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523987.71795826,7475171.39786647,404.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523881.70982023,7475617.39919385,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523884.2979535,7476158.4115723,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523899.47760759,7476673.90967623,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523856.89168577,7477074.91969092,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523833.81178682,7477577.93017116,394.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523880.4596507,7478016.93056708,381.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,523990.6301248,7478455.4323689,381.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524119.8879802,7478887.42807001,381.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524274.52800415,7479306.94064317,382.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544486.60044895,7477014.13912995,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544410.8705882,7477129.1391502,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544398.1812338,7477135.63909908,453.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544245.43982986,7477117.1421511,453.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544137.38020216,7477130.63048583,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524662.73130987,7480154.44913802,384.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,525046.50120046,7480304.95969631,384.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,525590.13885675,7480549.45773494,384.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,526736.96184937,7480922.95966262,384.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529856.88747434,7481720.47954789,384.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,529827.91051599,7480963.48990523,411.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,531488.10806683,7481043.48909376,411.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,533085.26996099,7481251.00100286,411.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,534592.61076391,7481281.00779134,411.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,536441.71919303,7480978.03134903,411.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537775.93181324,7480703.57045698,444.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538468.26221117,7480515.58826357,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538902.02006777,7480793.10108061,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539450.06928267,7481044.61925155,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540092.78881139,7481117.6317191,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540899.98049524,7481030.66038642,463.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541528.28853057,7480753.66789408,463.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542003.92130431,7480483.66054976,463.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542810.1686016,7480186.17231369,463.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543273.43074471,7479986.68121437,463.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543539.54005779,7479775.17871059,472.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543850.09943871,7479563.17715962,472.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544323.51875315,7479210.68079693,467.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544003.99001284,7477163.14045784,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543921.91012579,7477284.13925741,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543776.55077919,7477469.63846623,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543573.93015112,7477661.65108748,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543307.5100358,7477803.15148655,456.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542990.09090526,7477900.64864228,465.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542729.74923455,7477991.14988569,465.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542393.06988393,7478075.65049889,465.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542081.72028781,7478115.64771467,465.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541865.5903165,7478135.64060384,465.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541687.39900039,7478111.15142602,471.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541636.100919,7478022.14067149,471.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541616.16113299,7477838.13162838,471.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541697.81810921,7477640.13262924,471.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541976.46113227,7477384.11867977,471.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542769.040812,7476908.60916732,469.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,542978.1209839,7476742.11959913,469.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543186.93939418,7476524.60927305,469.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543275.31147864,7476384.10886607,459.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543318.81773221,7476173.59981612,459.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543336.91083865,7475963.60162352,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543336.01063446,7475766.0873221,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543322.66957816,7475645.58821918,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,543321.48089942,7475397.09218601,470.,Rocklea_Inlier_metagranitic_unit
