X,Y,Z,formation
556566.08993526,7484299.80100578,651.,Weeli_Wolli_Formation
553982.8197997,7485344.76888969,558.,Weeli_Wolli_Formation
552168.44860345,7486264.75878781,516.,Weeli_Wolli_Formation
550652.62835192,7487132.23928278,580.,Weeli_Wolli_Formation
549617.7503461,7487488.22997453,597.,Weeli_Wolli_Formation
549389.11159095,7487552.73994988,567.,Weeli_Wolli_Formation
546514.16126613,7488545.173531982,626.,Weeli_Wolli_Formation
546367.5518168897,7488800.982476825,610.,Weeli_Wolli_Formation
546769.69092717,7490574.18953787,617.,Weeli_Wolli_Formation
549612.92941498,7491257.70840283,604.,Weeli_Wolli_Formation
553389.60825599,7491734.25008904,598.,Weeli_Wolli_Formation
558926.24147583,7492284.28981386,637.,Weeli_Wolli_Formation
562519.63842961,7492724.33079619,654.,Weeli_Wolli_Formation
541882.099979308,7489228.456797633,636.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
541605.51173281,7490293.64940113,601.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542513.2938496302,7490840.524962839,620.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542531.8096195869,7490848.342610663,620.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542547.95140947,7490855.15792695,620.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
543467.99097744,7491303.65795348,605.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544110.3011546083,7491894.921441781,600.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544287.5269318117,7491735.850058673,608.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544926.63823746,7492066.66929338,589.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
546676.94153442,7492650.16837709,593.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
548609.52489295,7492518.29249962,582.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
549683.97767677,7492784.70106414,601.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
551366.02648348,7493247.45650733,626.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
553296.87080182,7493166.24073022,622.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
555720.38093127,7493233.75860931,602.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
558772.24028171,7494310.79051337,624.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
562070.94109627,7494625.30858861,593.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
562430.00961093,7494692.31966486,589.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
562666.8601065436,7476861.296142012,766.,Brockman_Iron_Formation
562217.75059066,7478572.83964991,801.,Brockman_Iron_Formation
561282.99093697,7479926.84133925,866.,Brockman_Iron_Formation
560332.30925737,7480606.83124114,904.,Brockman_Iron_Formation
560034.59914607,7480850.32970536,762.,Brockman_Iron_Formation
558526.34070255,7481959.81044598,643.,Brockman_Iron_Formation
555008.22896775,7484327.27993153,573.,Brockman_Iron_Formation
553579.43850591,7484774.26939308,523.,Brockman_Iron_Formation
542552.4190936406,7488853.30590915,675.,Brockman_Iron_Formation
542256.64092283,7489469.16105509,816.,Brockman_Iron_Formation
542717.9220280568,7490577.91467688,615.,Brockman_Iron_Formation
542736.5758484881,7490586.864028291,629.,Brockman_Iron_Formation
544135.61854951,7491432.16111711,629.,Brockman_Iron_Formation
