X,Y,Z,angle,lsx,lsy,formation,group
538999.88625448,7504046.400077695,611.,70.69127552016232,0.9437506129181292,0.33065810230002723,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
536393.294015715,7503556.89581315,608.,74.72875331014458,0.9646897190272529,0.26338896332823064,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
534655.521226285,7501978.12072868,596.,73.47894852765123,0.9587153179430096,0.284367612680196,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
520386.50884252996,7509712.245093915,612.,76.39219567696938,-0.971928962588431,-0.23527450282972967,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
524755.3354251201,7511523.313735874,593.,50.192517940172934,-0.7681999273073264,-0.6402100215437261,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
527276.455788035,7512710.630021689,611.,74.63570762020805,-0.9642607156965685,-0.2649552267164048,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
529601.755307695,7513848.94875972,646.,14.038458375828185,-0.24257312807623935,-0.9701331236151605,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
530103.56620433,7515415.22122853,667.,177.3916026707909,0.045509397810235566,-0.9989639106148678,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
529968.9654717101,7517593.46603564,634.,45.01161970749999,-0.7072501694226963,-0.7069633638680065,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
533468.92626439,7518450.250423364,630.,83.65306410335393,-0.9938707291546462,-0.11054851301402381,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
537605.134439175,7519502.73016651,635.,71.54481968580066,-0.9485715769456905,-0.3165627321886866,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
539575.3450425051,7520652.974978295,622.,67.20064596656667,-0.921867520474973,-0.38750519311787973,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
543889.46132934,7480417.180664925,473.,139.27857064584643,0.6523819101498703,-0.7578903900361889,Hardey_Formation,Fortescue_Group
541625.9339270301,7481904.921435285,486.,106.96116215555976,0.9565027198985213,-0.2917234080884339,Hardey_Formation,Fortescue_Group
538474.96537251,7482602.84888697,447.,91.41363164901277,0.9996956486530159,-0.024670023595969155,Hardey_Formation,Fortescue_Group
534789.30041012,7483202.299969304,453.,93.8360663162166,0.997759552782844,-0.06690197927250865,Hardey_Formation,Fortescue_Group
531876.85046779,7483899.03404096,419.,92.99996434101162,0.9986295673265398,-0.05233533472911058,Hardey_Formation,Fortescue_Group
529087.386488115,7483045.24533353,418.,61.32764827861819,0.8773777950981838,0.47980017160131305,Hardey_Formation,Fortescue_Group
527048.70427305,7482314.4803941995,422.,67.15978618393456,0.9215909415063201,0.38816251304510857,Hardey_Formation,Fortescue_Group
524945.350563445,7480623.708373605,393.,33.25531357297196,0.5483707837909736,0.8362353038974575,Hardey_Formation,Fortescue_Group
