X,Y,Z,angle,lsx,lsy,formation,group
595382.4489000004,5639800.66885,2200,152.77464758049834,-0.45749143409527565,0.8892140280772948,Cm_G,LOWER_CAMBRIAN
595418.0819999999,5639731.409899998,2186,152.774618193001,-0.4574918901807265,0.8892137934258926,Cm_G,LOWER_CAMBRIAN
595459.4641000006,5639650.97725,2184,152.77447329665074,-0.45749413892837487,0.8892126364633967,Cm_G,LOWER_CAMBRIAN
595509.63025,5639575.194699999,2138,145.80433796702755,-0.5620207564759765,0.8271231282524816,Cm_G,LOWER_CAMBRIAN
595558.3839499992,5639503.058250001,2136,147.06792740033694,-0.5436443609057924,0.8393156789047447,Cm_G,LOWER_CAMBRIAN
595611.8217500006,5639420.557900001,2136,147.06776895722948,-0.5436466819086019,0.8393141755324804,Cm_G,LOWER_CAMBRIAN
595666.2237999997,5639342.195900001,2136,140.4924813208638,-0.6361794717817558,0.7715411069304643,Cm_G,LOWER_CAMBRIAN
595722.8759000001,5639273.4901,2136,140.49248131727975,-0.6361794718300182,0.7715411068906692,Cm_G,LOWER_CAMBRIAN
595779.1664000002,5639199.54105,2136,142.95761763763664,-0.6024056185347004,0.7981901219370137,Cm_G,LOWER_CAMBRIAN
595846.2448999998,5639131.408,2136,132.3575188619133,-0.7389550894884033,0.6737546851185422,Cm_G,LOWER_CAMBRIAN
595924.3403000004,5639081.045699999,2136,107.74442754706114,-0.9524254455245085,0.30477166980781156,Cm_G,LOWER_CAMBRIAN
595998.3315499995,5639061.7982,2136,101.31015635087029,-0.9805799093815716,0.19611996664600195,Cm_G,LOWER_CAMBRIAN
596062.52845,5639070.418,2142,72.75857983141931,-0.9550643397552404,-0.2963985609409849,Cm_G,LOWER_CAMBRIAN
596126.2307499999,5639120.368849999,2167,40.236393426815,-0.6459427093582698,-0.7633858894601718,Cm_G,LOWER_CAMBRIAN
596183.0837000008,5639191.284349999,2174,37.03067398295053,-0.6022424959894657,-0.7983132067205068,Cm_G,LOWER_CAMBRIAN
596236.2401499995,5639259.26685,2171,46.63653826707579,-0.7270126878817031,-0.6866240249649156,Cm_G,LOWER_CAMBRIAN
596301.3297999989,5639320.74045,2175,46.63675797259103,-0.7270153207942881,-0.686621237168192,Cm_G,LOWER_CAMBRIAN
596378.4007000002,5639347.282500001,2176,83.99102504553404,-0.994505509566713,-0.10468424638622721,Cm_G,LOWER_CAMBRIAN
596471.6123000009,5639368.862750001,2166,60.751183770554846,-0.8725061021404179,-0.48860321501985055,Cm_G,LOWER_CAMBRIAN
596552.1472000007,5639413.962350002,2188,60.75095285492972,-0.872504132946111,-0.4886067314230896,Cm_G,LOWER_CAMBRIAN
596633.88955,5639457.72995,2216,62.1929462498117,-0.8845235511088968,-0.46649553860000287,Cm_G,LOWER_CAMBRIAN
596721.8811500005,5639504.13645,2219,62.19294625692861,-0.884523551166842,-0.466495538490133,Cm_G,LOWER_CAMBRIAN
596809.8726499998,5639550.542949999,2259,62.19294626167324,-0.8845235512054721,-0.46649553841688635,Cm_G,LOWER_CAMBRIAN
596895.8244,5639601.48845,2239,59.02911803076914,-0.8574289351861493,-0.5146023912746095,Cm_G,LOWER_CAMBRIAN
596979.8405999995,5639651.5393,2243,61.3752713025863,-0.877776291600188,-0.4790707483291187,Cm_G,LOWER_CAMBRIAN
597060.8740000007,5639695.765250001,2245,61.37538558253611,-0.8777772471344613,-0.47906899754946236,Cm_G,LOWER_CAMBRIAN
597144.4593499993,5639733.897,2257,70.17528494917576,-0.9407345637691394,-0.3391437461167275,Cm_G,LOWER_CAMBRIAN
597225.4843499996,5639760.0068,2260,90.7898883175772,-0.9999049725134563,0.013785715174207106,Cm_G,LOWER_CAMBRIAN
597308.8784500003,5639756.28685,2253,106.9278996800867,-0.956671915729704,0.2911680711445846,Cm_G,LOWER_CAMBRIAN
597397.2237,5639729.436300001,2247,106.70038776961427,-0.9578205500086144,0.2873670022483363,Cm_G,LOWER_CAMBRIAN
597467.7960500002,5639708.263,2240,106.70031476287082,-0.9578209161731842,0.28736578178544847,Cm_G,LOWER_CAMBRIAN
597554.3792999999,5639685.043399999,2234,103.32274742523394,-0.9730874623179959,0.2304360880581049,Cm_G,LOWER_CAMBRIAN
597641.5705499998,5639663.58265,2232,108.29020523431097,-0.9494791410648473,0.3138301462300264,Cm_G,LOWER_CAMBRIAN
597728.3331999992,5639634.90535,2227,108.29010684835215,-0.9494796799596821,0.3138285158229881,Cm_G,LOWER_CAMBRIAN
597817.20545,5639596.5604,2229,113.86367591165735,-0.9145106210995713,0.40456189130474984,Cm_G,LOWER_CAMBRIAN
597887.7773500001,5639537.9479,2229,136.8622705144275,-0.6837544400990524,0.7297121800030689,Cm_G,LOWER_CAMBRIAN
597945.4578000002,5639461.771750001,2237,151.10252188422527,-0.483243849055434,0.8754857979145573,Cm_G,LOWER_CAMBRIAN
597993.1352000008,5639376.751599999,2257,149.75121730441876,-0.5037556239085075,0.8638462081762878,Cm_G,LOWER_CAMBRIAN
598044.9935000002,5639309.186200001,2261,133.99991567928544,-0.7193408226486022,0.6946573118244939,Cm_G,LOWER_CAMBRIAN
598115.0229499997,5639275.472499999,2259,94.19456467852974,-0.997321420423967,0.07314358730278861,Cm_G,LOWER_CAMBRIAN
598207.8770000003,5639268.46705,2279,94.44061020428357,-0.9969981247370827,0.07742570161606759,Cm_G,LOWER_CAMBRIAN
598286.159049999,5639231.44685,2276,130.4236664470619,-0.7612705318424361,0.648434404815425,Cm_G,LOWER_CAMBRIAN
598353.9100500005,5639180.00955,2277,103.0360625553156,-0.9742282852759939,0.2255642883264029,Cm_G,LOWER_CAMBRIAN
598445.61085,5639177.2971,2288,81.40522921618528,-0.9887700245771098,-0.14944510195313046,Cm_G,LOWER_CAMBRIAN
598525.1567000002,5639194.8145,2303,75.42938979518797,-0.9678383418139804,-0.2515729399493607,Cm_G,LOWER_CAMBRIAN
598618.9163500003,5639200.66145,2315,90.36526318017496,-0.9999796794686139,0.006375001948865118,Cm_G,LOWER_CAMBRIAN
598684.6147999992,5639183.86965,2325,106.69945489495618,-0.9578252287148326,0.28735140723055236,Cm_G,LOWER_CAMBRIAN
598762.5066999996,5639151.9968,2336,119.74479424846476,-0.8682438958986838,0.4961376192496145,Cm_G,LOWER_CAMBRIAN
598831.6115500004,5639110.609850001,2344,121.42944692866288,-0.8532829138153328,0.521448241909794,Cm_G,LOWER_CAMBRIAN
598895.5689000005,5639090.651449999,2345,103.08215114632927,-0.9740465267197577,0.22634788221933141,Cm_G,LOWER_CAMBRIAN
598958.4459499993,5639046.376,2365,128.08865175720885,-0.7870572192426442,0.6168799993824052,Cm_G,LOWER_CAMBRIAN
587311.4881438349,5644321.148719589,2126,147.5633090644379,-0.5363673737920645,0.8439846209092935,Cm_G,LOWER_CAMBRIAN
587362.3792000002,5644242.57655,2145,142.4956091809471,-0.6088222252587802,0.7933066859865404,Cm_G,LOWER_CAMBRIAN
587418.0670000003,5644170.0137,2113,142.49579985570878,-0.6088195852081912,0.793308712083087,Cm_G,LOWER_CAMBRIAN
587473.55535,5644097.3434,2113,143.90179010882727,-0.5891711128010885,0.8080082919381009,Cm_G,LOWER_CAMBRIAN
587527.2487999988,5644023.706650001,2118,143.90185890708577,-0.5891701425797539,0.8080089993883437,Cm_G,LOWER_CAMBRIAN
587580.9422499998,5643950.0699,2103,143.9017901214927,-0.5891711126224755,0.8080082920683392,Cm_G,LOWER_CAMBRIAN
587637.7806000008,5643880.268450001,2109,140.50036827406805,-0.6360732605742816,0.7716286718249925,Cm_G,LOWER_CAMBRIAN
587695.0353500007,5643810.1163,2129,143.12998351879526,-0.6000016592533595,0.7999987555572917,Cm_G,LOWER_CAMBRIAN
587752.8927999999,5643732.972950001,2096,143.13039944266475,-0.5999958518538158,0.8000031110928344,Cm_G,LOWER_CAMBRIAN
587818.8127500005,5643664.5485000005,2075,132.9974817910271,-0.7313836754485085,0.6819662156495958,Cm_G,LOWER_CAMBRIAN
587888.1881499994,5643599.8607,2083,132.9974817971987,-0.7313836753750506,0.6819662157283767,Cm_G,LOWER_CAMBRIAN
587959.2510500001,5643532.641650001,2104,133.45185345047773,-0.7259525500743413,0.6877447891773232,Cm_G,LOWER_CAMBRIAN
588030.2951500004,5643465.731900001,2134,131.6769950497143,-0.7469052201491743,0.6649305167563854,Cm_G,LOWER_CAMBRIAN
588099.4830000002,5643404.137899999,2121,131.67678941798533,-0.7469076065472187,0.6649278361460779,Cm_G,LOWER_CAMBRIAN
588169.4302499996,5643342.796949999,2143,127.56850187151574,-0.7926249485090693,0.609709513621852,Cm_G,LOWER_CAMBRIAN
588246.2119,5643283.73405,2163,127.56832155380056,-0.7926268673450192,0.6097070191188726,Cm_G,LOWER_CAMBRIAN
588322.8325000001,5643225.43825,2176,124.35942270175076,-0.8255134051680281,0.5643825102604499,Cm_G,LOWER_CAMBRIAN
588398.0033000006,5643174.04595,2179,124.35942270175076,-0.8255134051680281,0.5643825102604499,Cm_G,LOWER_CAMBRIAN
588473.1740999997,5643122.6537,2211,124.35916298874419,-0.8255159634191581,0.5643787683286281,Cm_G,LOWER_CAMBRIAN
588551.5665499996,5643075.326750001,2201,120.76282825404539,-0.8592919138580299,0.5114854902909801,Cm_G,LOWER_CAMBRIAN
588630.2767999996,5643027.8354,2190,124.09485451180342,-0.8281106798665725,0.5605646277557325,Cm_G,LOWER_CAMBRIAN
588708.6253500006,5642974.7994,2209,124.0950242452863,-0.82810901924173,0.5605670809550808,Cm_G,LOWER_CAMBRIAN
588781.7427499999,5642921.088500001,2272,127.30375342517299,-0.7954337810736642,0.6060405101367844,Cm_G,LOWER_CAMBRIAN
588836.9665000004,5642857.63815,2436,144.29329986067793,-0.5836361720006837,0.8120152823268713,Cm_G,LOWER_CAMBRIAN
588866.8494499996,5642781.981500002,2385,170.44575984396027,-0.16598121807437585,0.9861289141114088,Cm_G,LOWER_CAMBRIAN
588882.7870500004,5642687.2935,2347,170.44575985092922,-0.1659812179544324,0.9861289141315973,Cm_G,LOWER_CAMBRIAN
588898.2558500005,5642594.949250001,2275,170.5374197029004,-0.16440343051916775,0.9863931832862235,Cm_G,LOWER_CAMBRIAN
588913.2559499996,5642504.94875,2202,170.53741970229947,-0.16440343052951328,0.9863931832844991,Cm_G,LOWER_CAMBRIAN
588945.0724999999,5642421.839,2187,154.04111668507042,-0.4377260400076666,0.8991083994153356,Cm_G,LOWER_CAMBRIAN
588985.9312999994,5642342.019850001,2187,143.23106455496662,-0.5985893709473593,0.801056031116953,Cm_G,LOWER_CAMBRIAN
589043.3065999988,5642265.238150001,2180,143.23106455496662,-0.5985893709473593,0.801056031116953,Cm_G,LOWER_CAMBRIAN
589102.1766000001,5642190.10785,2172,129.80564901760593,-0.7682204089114612,0.6401854444861328,Cm_G,LOWER_CAMBRIAN
589174.4984000006,5642129.8397,2174,129.80541523991985,-0.7682230209835328,0.6401823099953128,Cm_G,LOWER_CAMBRIAN
589240.9139,5642059.44645,2177,139.47500010900774,-0.6497797747444067,0.7601225192908759,Cm_G,LOWER_CAMBRIAN
589300.2579499998,5641982.383549999,2173,149.42066783346337,-0.5087308942744081,0.8609255933068555,Cm_G,LOWER_CAMBRIAN
589349.0081499999,5641899.883149998,2153,149.4206678419891,-0.508730894146301,0.8609255933825553,Cm_G,LOWER_CAMBRIAN
589392.6021499999,5641817.8515,2131,154.7673041269089,-0.42629556234530325,0.904583933930236,Cm_G,LOWER_CAMBRIAN
589431.0399000004,5641736.288600001,2126,154.76701671816846,-0.4263000999399388,0.9045817955227698,Cm_G,LOWER_CAMBRIAN
589470.1338000002,5641648.81945,2109,156.37073915320957,-0.40081696505029624,0.9161581525740355,Cm_G,LOWER_CAMBRIAN
589499.4643000008,5641558.61805,2049,167.9573440278326,-0.20863985146109915,0.9779925420892998,Cm_G,LOWER_CAMBRIAN
589517.6653500011,5641468.2278,2019,174.66080729609274,-0.09305168302384996,0.9956612798971491,Cm_G,LOWER_CAMBRIAN
589526.1029499996,5641377.9461,2019,174.66080729609274,-0.09305168302384996,0.9956612798971491,Cm_G,LOWER_CAMBRIAN
589532.2502499997,5641287.53185,1957,8.972722965724824,0.1559642345337064,0.9877627030548962,Cm_G,LOWER_CAMBRIAN
589517.7859000005,5641195.9242,1925,8.972369678642828,0.15595814396340776,0.9877636647151427,Cm_G,LOWER_CAMBRIAN
589501.6339999993,5641105.160300001,1925,10.573498925597475,0.18349669287856596,0.9830203272072401,Cm_G,LOWER_CAMBRIAN
589484.7588999998,5641014.667649999,1904,10.539141129847419,0.18290718523658175,0.9831301854733332,Cm_G,LOWER_CAMBRIAN
589467.8838499999,5640923.96405,1846,10.539446405935646,0.18291242342325167,0.9831292109165678,Cm_G,LOWER_CAMBRIAN
589440.6727500001,5640835.475349999,1828,19.87201191510409,0.3399201936968731,0.9404542848629487,Cm_G,LOWER_CAMBRIAN
589410.5084999999,5640747.2678499995,1824,10.154187430627045,0.17629774049996128,0.984336886789583,Cm_G,LOWER_CAMBRIAN
589393.6333999995,5640653.048600001,1809,10.154240195520435,0.17629864699651387,0.9843367244328531,Cm_G,LOWER_CAMBRIAN
589397.3700500001,5640562.2646,1773,176.1861144626817,-0.06651571398550295,0.9977853776203572,Cm_G,LOWER_CAMBRIAN
589407.6156499994,5640471.8624,1773,170.90961184495129,-0.15799241812706555,0.987440325191534,Cm_G,LOWER_CAMBRIAN
589424.0086000003,5640382.9065999985,1757,156.0376510349727,-0.4061362330370705,0.9138125410687131,Cm_G,LOWER_CAMBRIAN
589460.5578999997,5640311.6126,1759,115.53746796671865,-0.9023035632194919,0.4311012407792494,Cm_G,LOWER_CAMBRIAN
589532.4397999996,5640277.268999999,1781,115.53727010153439,-0.9023050519786797,0.4310981247625094,Cm_G,LOWER_CAMBRIAN
589615.8220499998,5640239.608999999,1786,104.03603200106954,-0.97014339528749,0.2425320444396177,Cm_G,LOWER_CAMBRIAN
589711.4475499997,5640215.702650001,1808,104.03631395186837,-0.9701422017828851,0.242536818483,Cm_G,LOWER_CAMBRIAN
589804.5418000002,5640212.04635,1817,90.86820107253646,-0.9998851959879556,0.015152387406856298,Cm_G,LOWER_CAMBRIAN
599064.97245,5638699.1611,2356,3.7397257252780784,0.06522419219512869,0.9978706352791893,Cm_G,LOWER_CAMBRIAN
599060.0823499996,5638605.503899999,2356,176.6141694252431,-0.059059503937369216,0.9982544640494585,Cm_G,LOWER_CAMBRIAN
599065.9350500002,5638506.5817,2339,176.6141694190188,-0.0590595040458141,0.9982544640430427,Cm_G,LOWER_CAMBRIAN
599071.7877499997,5638407.659500001,2314,176.61416941885977,-0.05905950404858454,0.9982544640428788,Cm_G,LOWER_CAMBRIAN
599077.6404500003,5638308.73735,2312,176.61418649879323,-0.0590592064678533,0.9982544816485361,Cm_G,LOWER_CAMBRIAN
599083.4931499999,5638209.81515,2312,176.61418649879323,-0.0590592064678533,0.9982544816485361,Cm_G,LOWER_CAMBRIAN
599084.1593000002,5638112.556,2343,179.94687950679625,-0.0009271273738676994,0.999999570217324,Cm_G,LOWER_CAMBRIAN
599084.2492000007,5638015.4816,2353,179.94687950679878,-0.0009271273738232254,0.999999570217324,Cm_G,LOWER_CAMBRIAN
599084.3390999992,5637918.40725,2353,179.94687978006908,-0.000927122604358774,0.9999995702217458,Cm_G,LOWER_CAMBRIAN
599083.1255999997,5637821.380899999,2344,2.513951277216777,0.043862650038149605,0.9990375708308625,Cm_G,LOWER_CAMBRIAN
599078.8709500001,5637724.46665,2324,2.5136432970079303,0.04385727994215598,0.9990378065899586,Cm_G,LOWER_CAMBRIAN
599074.6163000006,5637627.552449999,2329,2.5139383240550788,0.043862424180409795,0.9990375807470997,Cm_G,LOWER_CAMBRIAN
599070.3616500001,5637530.6382,2324,2.5136562414222614,0.043857505647423384,0.9990377966815801,Cm_G,LOWER_CAMBRIAN
599067.5351,5637435.125050001,2318,1.6026560026393908,0.027967976611047538,0.9996088196311015,Cm_G,LOWER_CAMBRIAN
599064.8671999997,5637339.76755,2327,1.6026560028740569,0.027967976615141627,0.9996088196309868,Cm_G,LOWER_CAMBRIAN
599057.9929999993,5637246.736299999,2317,4.524923015350462,0.07889273604381321,0.9968831105999946,Cm_G,LOWER_CAMBRIAN
599032.4907999998,5637156.68715,2290,26.565182398961547,0.4472156439641643,0.8944261667648806,Cm_G,LOWER_CAMBRIAN
598981.1869499998,5637077.00255,2252,48.179781674409064,0.7452407497279748,0.6667954895954877,Cm_G,LOWER_CAMBRIAN
598911.3265500008,5637015.87465,2252,54.462180343849894,0.8137320320602416,0.5812402085189132,Cm_G,LOWER_CAMBRIAN
598834.9166999994,5636961.296150001,2260,54.462357670974136,0.8137338309611774,0.5812376900625474,Cm_G,LOWER_CAMBRIAN
598756.3236999996,5636909.628550001,2275,61.798444994193,0.881290626726261,0.4725746832453408,Cm_G,LOWER_CAMBRIAN
598672.6367000007,5636864.752900001,2236,61.798179120623956,0.88128843379578,0.4725787727541102,Cm_G,LOWER_CAMBRIAN
598595.3171999997,5636812.296949999,2241,49.7635511895402,0.7633852650741821,0.6459434472673445,Cm_G,LOWER_CAMBRIAN
598524.3651000009,5636752.2606,2254,49.763786488710416,0.7633879177929269,0.6459403122330882,Cm_G,LOWER_CAMBRIAN
598453.0658,5636691.57925,2261,48.224451249829976,0.7457603777328466,0.6662142740918735,Cm_G,LOWER_CAMBRIAN
598378.6405999993,5636625.09275,2223,48.2244512438487,0.7457603776632985,0.6662142741697257,Cm_G,LOWER_CAMBRIAN
598304.2154500001,5636558.606249999,2178,48.22464248445935,0.7457626013347048,0.6662117849831944,Cm_G,LOWER_CAMBRIAN
